company_id,agent_id,agency_mastertax_id,due_date,period_end,agency_name,agency_state,amendment
7757616923614567,1410502713915699,NY0000-001,04/18/19,06/30/19,New York Withholding,NY,false
7757616923616435,7746259318773104,NM0000-010,04/30/19,03/31/19,New Mexico Dept of Workforce Solutions,NM,false
7757616923617832,7720508394487540,MN0000-010,04/30/19,03/31/19,Unemployment Insurance Minnesota,MN,false
7757616923617840,1410502715389318,SC0000-001,04/30/19,03/31/19,S.C. Department of Revenue,SC,false
7757616923617840,7746259318456207,IN0000-010,04/30/19,03/31/19,Department of Workforce Development,IN,false
7757616923629717,1410502713909353,NY0000-010,10/31/19,09/30/19,New York Unemployment,NY,false
7757616923625531,1410502714041399,GA0000-001,04/30/19,03/31/19,Georgia Department of Revenue,GA,false
7757616923625376,7720508393918749,MN0000-001,04/30/19,03/31/19,Minnesota Dept. of Revenue,MN,false
7757616923635232,7746259318771700,PA0000-010,04/30/19,03/31/19,Pennsylvania UC Fund,PA,false
7757616923633713,1410502714018289,AZ0000-010,04/30/19,03/31/19,Arizona Unemployment,AZ,false
7757616923636141,1410502713892638,FL0000-010,04/30/19,03/31/19,Florida Department of Revenue,FL,false
7757616923637711,7746259318771738,PA9914-EIT,04/30/19,03/31/19,Keystone Collections Group - EIT,PA,false
7757616923640023,7746259318772884,KY0000-001,04/30/19,03/31/19,Kentucky Department of Revenue,KY,false
7757616923584176,7746259318772883,KY0000-010,04/30/19,03/31/19,Division of Unemployment Insurance,KY,false
7757616923590378,1410502713915699,NY0000-001,05/03/19,06/30/19,New York Withholding,NY,false
7757616923584463,7746259318775679,WA0000-014,07/31/19,06/30/19,Washington - Family and Medical Leave Insurance,WA,false
7757616923584463,1410502713915699,NY0000-001,07/03/19,06/30/19,New York Withholding,NY,false
7757616923584463,7746259318771738,PA9914-EIT,07/31/19,06/30/19,Keystone Collections Group - EIT,PA,false
7757616923596809,1410502714018289,AZ0000-010,04/30/19,03/31/19,Arizona Unemployment,AZ,false
7757616923602985,7746259318775679,WA0000-014,07/31/19,06/30/19,Washington - Family and Medical Leave Insurance,WA,false
7757616923594296,1410502713915699,NY0000-001,07/31/19,06/30/19,New York Withholding,NY,false
7757616923591552,7746259318771701,PA0000-001,07/31/19,06/30/19,Pennsylvania Department of Revenue,PA,false
7757616923591831,1410502713892638,FL0000-010,07/31/19,06/30/19,Florida Department of Revenue,FL,false
7757616923593951,1410502715188057,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923595615,1410502713957671,CO0000-010,07/31/19,06/30/19,Colorado State Treasurer,CO,false
7757616923595615,1410502714041399,GA0000-001,07/31/19,06/30/19,Georgia Department of Revenue,GA,false
7757616923601824,1410502713944477,IL0000-010,04/30/19,03/31/19,Illinois Unemployment,IL,false
7757616923578437,1410502715188057,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923587329,1410502713915699,NY0000-001,08/06/19,09/30/19,New York Withholding,NY,false
7757616923584463,7746259318771307,MO0002-001,10/31/19,09/30/19,City of St. Louis,MO,false
7757616923584463,7746259318772850,PA3069-051,10/31/19,09/30/19,York Adams Tax Bureau - LST,PA,false
7757616923584463,1410502715188057,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923584463,7746259318771738,PA9914-EIT,10/31/19,09/30/19,Keystone Collections Group - EIT,PA,false
7757616923588057,7746259318771318,IA0000-001,10/31/19,09/30/19,Treasurer State of Iowa,IA,false
7757616923590857,7746259318771700,PA0000-010,10/31/19,09/30/19,Pennsylvania UC Fund,PA,false
7757616923585179,1410502715393686,SC0000-010,10/31/19,09/30/19,S.C. Dept. of Employment and Workforce,SC,false
7757616923591441,7746259318773128,VT0000-010,10/31/19,09/30/19,Vermont Department of Labor,VT,false
7757616923596643,1410502714018289,AZ0000-010,10/31/19,09/30/19,Arizona Unemployment,AZ,false
7757616923595199,7720508393918749,MN0000-001,10/31/19,09/30/19,Minnesota Dept. of Revenue,MN,false
7757616923601812,1410502714022745,AZ0000-001,10/31/19,09/30/19,Arizona Withholding,AZ,false
7757616923595615,7746259318773100,ID0000-010,10/31/19,09/30/19,Idaho DOL,ID,false
7757616923603925,1410502715393686,SC0000-010,10/31/19,09/30/19,S.C. Dept. of Employment and Workforce,SC,false
7757616923605625,1410502715148354,NJ0000-001,10/30/19,09/30/19,Gross Income Tax,NJ,false
7757616923603785,7746259318771340,OH0000-010,07/31/19,06/30/19,Ohio Department of Job & Family Service,OH,false
7757616923625191,7746259318772884,KY0000-001,04/30/19,03/31/19,Kentucky Department of Revenue,KY,false
7757616923625191,1410502713915699,NY0000-001,07/31/19,06/30/19,New York Withholding,NY,false
7757616923628778,1410502713892638,FL0000-010,04/30/19,03/31/19,Florida Department of Revenue,FL,false
7757616923631604,1410502713892638,FL0000-010,04/30/19,03/31/19,Florida Department of Revenue,FL,false
7757616923631591,7746259318773100,ID0000-010,04/30/19,03/31/19,Idaho DOL,ID,false
7757616923631780,7746259318771371,OH0000-001,06/17/19,05/31/19,Treasurer of State of Ohio,OH,false
7757616923632756,1410502714045863,NC0000-010,04/30/19,03/31/19,Division of Employment Security,NC,false
7757616923632756,7746259318771701,PA0000-001,04/30/19,03/31/19,Pennsylvania Department of Revenue,PA,false
7757616923626665,7746259318773125,HI0000-010,07/31/19,06/30/19,Hawaii State Tax Collector,HI,false
7757616923631780,7746259318771738,PA9914-EIT,07/31/19,06/30/19,Keystone Collections Group - EIT,PA,false
7757616923625713,7746259318773133,DE0000-010,07/31/19,06/30/19,Delaware Department of Labor,DE,false
7757616923625191,7746259318772877,AR0000-010,07/31/19,06/30/19,Arkansas Department of Workforce Service,AR,false
7757616923639411,1410502713950907,IL0000-001,07/31/19,06/30/19,Illinois Withholding,IL,false
7757616923642831,7746259318771738,PA9914-EIT,07/31/19,06/30/19,Keystone Collections Group - EIT,PA,false
7757616923642831,7746259318771738,PA9914-EIT,07/31/19,06/30/19,Keystone Collections Group - EIT,PA,false
7757616923634190,7720508393918749,MN0000-001,07/31/19,06/30/19,Minnesota Dept. of Revenue,MN,false
7757616923636097,7746259318771311,KS0000-010,07/31/19,06/30/19,Kansas Employment Security Fund,KS,false
7757616923636097,1410502715188057,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923637711,7746259318771738,PA9914-EIT,07/31/19,06/30/19,Keystone Collections Group - EIT,PA,false
7757616923638615,1410502715188057,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923614567,1410502713915699,NY0000-001,08/05/19,09/30/19,New York Withholding,NY,false
7757616923683091,1410502714008508,NV0000-010,07/31/19,06/30/19,Nevada Employment Security Division,NV,false
7757616923687127,7746259318771340,OH0000-010,10/31/19,09/30/19,Ohio Department of Job & Family Service,OH,false
7757616923691496,1410502715188057,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923699126,1410502715188057,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923698829,1410502714032142,CT0000-001,07/31/19,06/30/19,Commissioner of Revenue Services,CT,false
7757616923698829,7746259318771700,PA0000-010,07/31/19,06/30/19,Pennsylvania UC Fund,PA,false
7757616923700286,1410502715188057,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923650205,7746259318773368,PA3081-001,10/31/19,09/30/19,HAB-EIT,PA,false
7757616923663743,1410502715148354,NJ0000-001,10/30/19,09/30/19,Gross Income Tax,NJ,false
7757616923667417,1410502714022745,AZ0000-001,10/31/19,09/30/19,Arizona Withholding,AZ,false
7757616923652183,1410502713915699,NY0000-001,10/31/19,09/30/19,New York Withholding,NY,false
7757616923656980,7746259318772877,AR0000-010,10/31/19,09/30/19,Arkansas Department of Workforce Service,AR,false
7757616923655729,7746259318773125,HI0000-010,10/31/19,09/30/19,Hawaii State Tax Collector,HI,false
7757616923673845,7720508393918749,MN0000-001,10/31/19,09/30/19,Minnesota Dept. of Revenue,MN,false
7757616923699437,1410502713898157,WA0000-150,10/31/19,09/30/19,Department of Labor and Industries,WA,false
7757616923686318,1410502715188057,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923686318,7746259318772883,KY0000-010,10/31/19,09/30/19,Division of Unemployment Insurance,KY,false
7757616923686680,7746259318771315,DC0000-010,10/31/19,09/30/19,DCDOES,DC,false
7757616923672352,1410502715188057,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923682140,7746259318771309,MO0001-001,10/31/19,09/30/19,"City of Kansas City, Finance Department",MO,false
7757616923703895,1410502715412853,LA0000-010,04/30/19,03/31/19,Louisiana Workforce Commission,LA,false
7757616923705422,7746259318771340,OH0000-010,10/31/19,09/30/19,Ohio Department of Job & Family Service,OH,false
7757616923715961,7746259318771306,MO0000-010,04/30/19,03/31/19,MO Department of Labor and Industrial Relations,MO,false
7757616923717112,1410502714051995,NC0000-001,04/30/19,03/31/19,North Carolina Department of Revenue,NC,false
7757616923717221,1410502715188057,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
7757616923715227,1410502713887943,TX0000-010,10/31/19,09/30/19,TWC,TX,false
7757616923716013,1410502713915699,NY0000-001,06/05/19,06/30/19,New York Withholding,NY,false
7757616923720206,1410502714018289,AZ0000-010,04/30/19,03/31/19,Arizona Unemployment,AZ,false
7757616923735213,7746259318771322,AL0000-010,04/30/19,03/31/19,Alabama Department of Labor,AL,false
7757616923734424,1410502715188057,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
7757616923729192,7746259318775679,WA0000-014,10/31/19,09/30/19,Washington - Family and Medical Leave Insurance,WA,false
7757616923730215,7746259318775679,WA0000-014,07/31/19,06/30/19,Washington - Family and Medical Leave Insurance,WA,false
7757616923739517,1410502713944477,IL0000-010,07/31/19,06/30/19,Illinois Unemployment,IL,false
7757616923709537,7746259318771738,PA9914-EIT,07/31/19,06/30/19,Keystone Collections Group - EIT,PA,false
7757616923709537,1410502714041399,GA0000-001,07/31/19,06/30/19,Georgia Department of Revenue,GA,false
7757616923713417,1410502715351502,WI0000-010,07/31/19,06/30/19,Wisconsin Department of Workforce Development,WI,false
7757616923713417,1410502714003526,NV0000-134,07/31/19,06/30/19,Nevada Department of Taxation,NV,false
7757616923714117,1410502713979725,CO0080-051,07/31/19,06/30/19,City and County of Denver,CO,false
7757616923717112,1410502714051995,NC0000-001,07/31/19,06/30/19,North Carolina Department of Revenue,NC,false
7757616923716240,1410502715351502,WI0000-010,07/31/19,06/30/19,Wisconsin Department of Workforce Development,WI,false
7757616923715557,1410502714045863,NC0000-010,07/31/19,06/30/19,Division of Employment Security,NC,false
7757616923713483,,,07/31/19,06/30/19,,,false
7757616923736062,7746259318773042,KY1000-138,07/31/19,06/30/19,FCPS,KY,false
7757616923720081,1410502713994187,MA0000-010,07/31/19,06/30/19,MA Division of Unemployment Assistance,MA,false
7757616923721378,7746259318773127,HI0000-001,07/15/19,06/30/19,Hawaii State Tax Collector,HI,false
7757616923734424,1410502715188057,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923734422,7746259318773123,ND0000-010,07/31/19,06/30/19,Job Service North Dakota,ND,false
7757616923750439,1410502715188057,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
7757616923753604,1410502713892638,FL0000-010,04/30/19,03/31/19,Florida Department of Revenue,FL,false
7757616923755589,1410502714022745,AZ0000-001,04/30/19,03/31/19,Arizona Withholding,AZ,false
7757616923757987,7746259318773107,ME0000-010,04/30/19,03/31/19,Maine Department of Labor,ME,false
7757616923760569,1410502713892638,FL0000-010,04/30/19,03/31/19,Florida Department of Revenue,FL,false
7757616923763666,1410502713874369,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923744072,1410502713944477,IL0000-010,07/31/19,06/30/19,Illinois Unemployment,IL,false
7757616923760269,1410502713887943,TX0000-010,07/31/19,06/30/19,TWC,TX,false
7757616923775981,1410502713879054,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
7757616923778421,1410502713879054,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
7757616923779093,1410502713874369,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923750132,1410502715148354,NJ0000-001,07/30/19,06/30/19,Gross Income Tax,NJ,false
7757616923750852,7720508393918749,MN0000-001,07/31/19,06/30/19,Minnesota Dept. of Revenue,MN,false
7757616923744457,1410502714045863,NC0000-010,07/31/19,06/30/19,Division of Employment Security,NC,false
7757616923746034,1410502713892638,FL0000-010,07/31/19,06/30/19,Florida Department of Revenue,FL,false
7757616923752870,7746259318771316,DC0000-001,07/31/19,06/30/19,D.C. Treasurer,DC,false
7757616923753486,1410502713957671,CO0000-010,07/31/19,06/30/19,Colorado State Treasurer,CO,false
7757616923753221,7720508394487540,MN0000-010,07/31/19,06/30/19,Unemployment Insurance Minnesota,MN,false
7757616923757900,1410502714036859,GA0000-010,07/31/19,06/30/19,Georgia Department of Labor,GA,false
7757616923785170,1410502713879054,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923771571,1410502715188057,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923705160,7720508393918749,MN0000-001,10/31/19,09/30/19,Minnesota Dept. of Revenue,MN,false
7757616923714717,1410502713915699,NY0000-001,10/02/19,09/30/19,New York Withholding,NY,false
7757616923714117,1410502713915699,NY0000-001,10/31/19,09/30/19,New York Withholding,NY,false
7757616923717112,1410502714057017,TN0000-010,10/31/19,09/30/19,TN Dept of Labor & Workforce Development,TN,false
7757616923721533,1410502715148354,NJ0000-001,10/30/19,09/30/19,Gross Income Tax,NJ,false
7757616923732674,7746259318773104,NM0000-010,10/31/19,09/30/19,New Mexico Dept of Workforce Solutions,NM,false
7757616923732674,1410502715188057,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923738539,1410502715188057,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923709734,7746259318771321,AL0000-001,10/31/19,09/30/19,Alabama Department of Revenue,AL,false
7757616923725542,7746259318772880,MS0000-010,10/31/19,09/30/19,Mississippi Department of Employment Sec,MS,false
7757616923741535,1410502714045863,NC0000-010,10/31/19,09/30/19,Division of Employment Security,NC,false
7757616923760167,7746259318771700,PA0000-010,10/31/19,09/30/19,Pennsylvania UC Fund,PA,false
7757616923766631,7746259318771742,PA9901-LST,10/31/19,09/30/19,HAB-LST,PA,false
7757616923755684,1410502714003526,NV0000-134,10/31/19,09/30/19,Nevada Department of Taxation,NV,false
7757616923773287,1410502714008508,NV0000-010,07/31/19,06/30/19,Nevada Employment Security Division,NV,false
7757616923787727,1410502713915699,NY0000-001,08/28/19,09/30/19,New York Withholding,NY,false
7757616923777959,7746259318771371,OH0000-001,10/15/19,09/30/19,Treasurer of State of Ohio,OH,false
7757616923776171,7746259318771700,PA0000-010,10/31/19,09/30/19,Pennsylvania UC Fund,PA,false
7757616923785170,1410502715377911,MD0000-010,10/31/19,09/30/19,Maryland Unemployment Insurance Fund,MD,false
7757616923785170,7746259318771738,PA9914-EIT,10/31/19,09/30/19,Keystone Collections Group - EIT,PA,false
7757616923787727,1410502715148354,NJ0000-001,10/30/19,09/30/19,Gross Income Tax,NJ,false
7757616923812659,7746259318771340,OH0000-010,10/31/19,09/30/19,Ohio Department of Job & Family Service,OH,false
7757616923748248,1410502713994187,MA0000-010,10/31/19,09/30/19,MA Division of Unemployment Assistance,MA,false
7757616923750439,1410502715188057,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923759991,7746259318771786,PA9911-EIT,10/31/19,09/30/19,Allegheny Central Tax Collection,PA,false
7757616923761901,1410502714018289,AZ0000-010,10/31/19,09/30/19,Arizona Unemployment,AZ,false
7757616923631740,1410502713944477,IL0000-010,10/31/19,09/30/19,Illinois Unemployment,IL,false
7757616923632756,1410502715328600,VA0000-010,04/30/19,03/31/19,Virginia Employment Commission,VA,false
7757616923634130,1410502715188057,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
7757616923636097,1410502715188057,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
7757616923639610,7746259318773123,ND0000-010,04/30/19,03/31/19,Job Service North Dakota,ND,false
7757616923624663,7746259318771738,PA9914-EIT,07/31/19,06/30/19,Keystone Collections Group - EIT,PA,false
7757616923624191,1410502714036859,GA0000-010,07/31/19,06/30/19,Georgia Department of Labor,GA,false
7757616923626665,1410502714036859,GA0000-010,07/31/19,06/30/19,Georgia Department of Labor,GA,false
7757616923625191,1410502715188057,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923625191,7746259318773114,WV0000-001,07/31/19,06/30/19,West Virginia State Tax Department,WV,false
7757616923629354,1410502715323239,VA0000-001,07/31/19,06/30/19,Virginia Department of Taxation,VA,false
7757616923632154,7746259318771321,AL0000-001,07/31/19,06/30/19,Alabama Department of Revenue,AL,false
7757616923635232,1410502715328600,VA0000-010,07/31/19,06/30/19,Virginia Employment Commission,VA,false
7757616923636486,1410502714879918,MI0000-010,07/25/19,06/30/19,Unemployment Insurance Agency,MI,false
7757616923637160,7720508393918749,MN0000-001,07/31/19,06/30/19,Minnesota Dept. of Revenue,MN,false
7757616923609429,1410502714045863,NC0000-010,10/31/19,09/30/19,Division of Employment Security,NC,false
7757616923611050,7720508393918749,MN0000-001,10/31/19,09/30/19,Minnesota Dept. of Revenue,MN,false
7757616923614567,7746259318771701,PA0000-001,10/31/19,09/30/19,Pennsylvania Department of Revenue,PA,false
7757616923609877,1410502715148354,NJ0000-001,10/30/19,09/30/19,Gross Income Tax,NJ,false
7757616923625692,1410502714008508,NV0000-010,10/31/19,09/30/19,Nevada Employment Security Division,NV,false
7757616923629717,1410502713915699,NY0000-001,10/31/19,09/30/19,New York Withholding,NY,false
7757616923628607,1410502714879918,MI0000-010,10/25/19,09/30/19,Unemployment Insurance Agency,MI,false
7757616923631780,7746259318771738,PA9914-EIT,10/31/19,09/30/19,Keystone Collections Group - EIT,PA,false
7757616923638615,1410502713879054,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923635232,1410502714027689,CT0000-010,10/31/19,09/30/19,"Administrator, Unemployment Compensation",CT,false
7757616923635232,1410502715148354,NJ0000-001,10/30/19,09/30/19,Gross Income Tax,NJ,false
7757616923635232,1410502715328600,VA0000-010,10/31/19,09/30/19,Virginia Employment Commission,VA,false
7757616923637576,7720508393918749,MN0000-001,10/31/19,09/30/19,Minnesota Dept. of Revenue,MN,false
7757616923642831,7746259318771701,PA0000-001,10/31/19,09/30/19,Pennsylvania Department of Revenue,PA,false
7757616923625191,7746259318773114,WV0000-001,10/31/19,09/30/19,West Virginia State Tax Department,WV,false
7757616923631438,1410502715188057,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923628320,1410502713957671,CO0000-010,10/31/19,09/30/19,Colorado State Treasurer,CO,false
7757616923628747,7746259318771703,PA2079-143,11/29/19,09/30/19,City of Pittsburgh-Expense,PA,false
7757616923633557,7746259318771786,PA9911-EIT,10/31/19,09/30/19,Allegheny Central Tax Collection,PA,false
7757616923632756,7746259318771701,PA0000-001,10/31/19,09/30/19,Pennsylvania Department of Revenue,PA,false
7757616923639411,1410502715148354,NJ0000-001,10/30/19,09/30/19,Gross Income Tax,NJ,false
7757616923642197,7746259318773113,WV0000-010,10/31/19,09/30/19,Unemployment Compensation Division,WV,false
7757616923651747,1410502713874369,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923680171,1410502713915699,NY0000-001,03/20/19,03/31/19,New York Withholding,NY,false
7757616923680171,1410502713874369,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923656387,1410502713903139,WA0000-010,04/30/19,03/31/19,WA State Employment Security Department,WA,false
7757616923667435,1410502713874369,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923648247,1410502713874369,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923648247,1410502714032142,CT0000-001,04/30/19,03/31/19,Commissioner of Revenue Services,CT,false
7757616923646918,7746259318771700,PA0000-010,04/30/19,03/31/19,Pennsylvania UC Fund,PA,false
7757616923650554,7746259318773108,ME0000-001,04/30/19,03/31/19,Maine Revenue Services,ME,false
7757616923650205,7746259318773368,PA3081-001,04/30/19,03/31/19,HAB-EIT,PA,false
7757616923653471,1410502715377911,MD0000-010,04/30/19,03/31/19,Maryland Unemployment Insurance Fund,MD,false
7757616923654601,7746259318771700,PA0000-010,04/30/19,03/31/19,Pennsylvania UC Fund,PA,false
7757616923657213,1410502713887943,TX0000-010,07/31/19,06/30/19,TWC,TX,false
7757616923668834,1410502713915699,NY0000-001,04/30/19,03/31/19,New York Withholding,NY,false
7757616923682140,1410502713874369,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923682164,1410502715188057,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
7757616923682164,1410502715188057,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
7757616923689253,7746259318772884,KY0000-001,04/30/19,03/31/19,Kentucky Department of Revenue,KY,false
7757616923722732,1410502713874369,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923739715,1410502713874369,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923709537,1410502713915699,NY0000-001,03/27/19,03/31/19,New York Withholding,NY,false
7757616923717428,1410502713879054,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
7757616923716013,1410502713915699,NY0000-001,03/13/19,03/31/19,New York Withholding,NY,false
7757616923705422,7746259318775679,WA0000-014,07/31/19,06/30/19,Washington - Family and Medical Leave Insurance,WA,false
7757616923708371,1410502713874369,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923742788,1410502713874369,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923750025,1410502713874369,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923753221,1410502713874369,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923750439,1410502713874369,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923713417,1410502713898157,WA0000-150,10/31/19,09/30/19,Department of Labor and Industries,WA,false
7757616923721533,7746259318771340,OH0000-010,10/31/19,09/30/19,Ohio Department of Job & Family Service,OH,false
7757616923721533,1410502713944477,IL0000-010,07/31/19,06/30/19,Illinois Unemployment,IL,false
7757616923711130,1410502713874369,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923716603,1410502715148354,NJ0000-001,04/30/19,03/31/19,Gross Income Tax,NJ,false
7757616923728084,1410502713874369,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923723428,1410502715389318,SC0000-001,04/30/19,03/31/19,S.C. Department of Revenue,SC,false
7757616923750131,1410502713874369,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923755438,1410502713874369,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923762969,1410502713874369,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923765389,1410502713874369,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923658007,1410502713957671,CO0000-010,04/30/19,03/31/19,Colorado State Treasurer,CO,false
7757616923659584,7746259318771742,PA9901-LST,04/30/19,03/31/19,HAB-LST,PA,false
7757616923659584,1410502713898157,WA0000-150,10/31/19,09/30/19,Department of Labor and Industries,WA,false
7757616923646974,1410502713915699,NY0000-001,10/31/19,09/30/19,New York Withholding,NY,false
7757616923650554,7746259318771371,OH0000-001,08/15/19,07/31/19,Treasurer of State of Ohio,OH,false
7757616923650554,7746259318771701,PA0000-001,07/31/19,06/30/19,Pennsylvania Department of Revenue,PA,false
7757616923646397,7746259318771316,DC0000-001,07/31/19,06/30/19,D.C. Treasurer,DC,false
7757616923653329,7746259318771738,PA9914-EIT,07/31/19,06/30/19,Keystone Collections Group - EIT,PA,false
7757616923654743,7746259318771371,OH0000-001,10/31/19,09/30/19,Treasurer of State of Ohio,OH,false
7757616923660187,1410502714045863,NC0000-010,07/31/19,06/30/19,Division of Employment Security,NC,false
7757616923657052,1410502715188057,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923659584,7746259318773711,PA2983-001,07/31/19,06/30/19,HAB-EIT,PA,false
7757616923670135,1410502713957671,CO0000-010,04/30/19,03/31/19,Colorado State Treasurer,CO,false
7757616923682099,1410502714045863,NC0000-010,04/30/19,03/31/19,Division of Employment Security,NC,false
7757616923682164,1410502713950907,IL0000-001,04/30/19,03/31/19,Illinois Withholding,IL,false
7757616923672223,7746259318775679,WA0000-014,07/31/19,06/30/19,Washington - Family and Medical Leave Insurance,WA,false
7757616923700286,1410502715188057,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
7757616923669616,7746259318772883,KY0000-010,07/31/19,06/30/19,Division of Unemployment Insurance,KY,false
7757616923672223,1410502713915699,NY0000-001,07/03/19,06/30/19,New York Withholding,NY,false
7757616923768657,1410502714041399,GA0000-001,10/31/19,09/30/19,Georgia Department of Revenue,GA,false
7757616923756630,1410502715188057,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923756630,1410502713957671,CO0000-010,10/31/19,09/30/19,Colorado State Treasurer,CO,false
7757616923756313,1410502715188057,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923759418,7720508393918749,MN0000-001,10/31/19,09/30/19,Minnesota Dept. of Revenue,MN,false
7757616923760547,7746259318771315,DC0000-010,10/31/19,09/30/19,DCDOES,DC,false
7757616923778421,1410502715298921,UT0000-001,10/31/19,09/30/19,State Tax Commission,UT,false
7757616923771853,1410502715148354,NJ0000-001,10/30/19,09/30/19,Gross Income Tax,NJ,false
7757616923788169,1410502714057017,TN0000-010,10/31/19,09/30/19,TN Dept of Labor & Workforce Development,TN,false
7757616923791023,7746259318771701,PA0000-001,10/31/19,09/30/19,Pennsylvania Department of Revenue,PA,false
7757616923814556,7746259318771786,PA9911-EIT,10/31/19,09/30/19,Allegheny Central Tax Collection,PA,false
7757616923551377,1410502713957671,CO0000-010,10/31/19,09/30/19,Colorado State Treasurer,CO,false
7757616923558427,1410502714879918,MI0000-010,10/25/19,09/30/19,Unemployment Insurance Agency,MI,false
7757616923567195,1410502713915699,NY0000-001,08/07/19,09/30/19,New York Withholding,NY,false
7757616923568058,1410502714045863,NC0000-010,10/31/19,09/30/19,Division of Employment Security,NC,false
7757616923574654,1410502713915699,NY0000-001,09/05/19,09/30/19,New York Withholding,NY,false
7757616923576207,1410502715148354,NJ0000-001,10/30/19,09/30/19,Gross Income Tax,NJ,false
7757616923595615,1410502713950907,IL0000-001,10/31/19,09/30/19,Illinois Withholding,IL,false
7757616923598979,1410502713950907,IL0000-001,04/30/19,03/31/19,Illinois Withholding,IL,false
7757616923603671,1410502713898157,WA0000-150,04/30/19,03/31/19,Department of Labor and Industries,WA,false
7757616923603785,1410502713874369,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923603925,1410502713909353,NY0000-010,04/30/19,03/31/19,New York Unemployment,NY,false
7757616923617840,1410502713898157,WA0000-150,10/31/19,09/30/19,Department of Labor and Industries,WA,false
7757616923617840,1410502713903139,WA0000-010,04/30/19,03/31/19,WA State Employment Security Department,WA,false
7757616923607819,1410502713944477,IL0000-010,07/31/19,06/30/19,Illinois Unemployment,IL,false
7757616923614567,1410502713874369,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923622954,1410502713909353,NY0000-010,07/31/19,06/30/19,New York Unemployment,NY,false
